"STATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00451233","2018-08-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","8.3",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2018-08-26",,,,,"1.3",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","9.4",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2018-08-27",,,,,"7.6",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","10.0",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2018-08-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","10.0",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2018-08-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","10.0",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2018-08-30",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","11.7",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2018-08-31",,,,,"3.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","11.7",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2018-09-01",,,,,"1.3",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","10.6",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2018-09-02",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","7.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-09-03",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","19.4",",,7","7.8",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2018-09-04",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","7.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-09-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","7.8",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2018-09-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","8.9",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2018-09-07",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.0",",,7","8.9",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2018-09-08",,,,,"1.5",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","8.9",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2018-09-09",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","10.6",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2018-09-10",,,,,"10.7",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","10.0",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2018-09-11",,,,,"11.2",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","9.4",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2018-09-12",,,,,"14.2",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","9.4",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2018-09-13",,,,,"12.2",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","8.9",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2018-09-14",,,,,"7.1",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","8.9",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2018-09-15",,,,,"1.5",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","7.2",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-09-16",,,,,"9.9",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","7.8",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2018-09-17",,,,,"18.8",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2018-09-18",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","6.1",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2018-09-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","6.1",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2018-09-20",,,,,"15.2",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","6.1",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2018-09-21",,,,,"4.6",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","8.3",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2018-09-22",,,,,"5.8",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","10.0",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2018-09-23",,,,,"17.8",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","7.2",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-09-24",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2018-09-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.9",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2018-09-26",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","6.1",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2018-09-27",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.7",",,7","6.7",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-09-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","7.8",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2018-09-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","12.8",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2018-09-30",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","21.1",",,7","8.9",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2018-10-01",,,,,"2.3",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","8.9",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2018-10-02",,,,,"20.8",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","9.4",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2018-10-03",,,,,"11.7",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","1.7",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2018-10-04",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","1.7",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2018-10-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","3.9",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2018-10-06",,,,,"19.8",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","4.4",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2018-10-07",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","3.9",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2018-10-08",,,,,"1.5",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","3.9",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2018-10-09",,,,,"34.5",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","7.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-10-10",,,,,"1.3",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","7.2",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2018-10-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","4.4",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2018-10-12",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","4.4",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2018-10-13",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","2.2",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2018-10-14",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","2.8",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2018-10-15",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","4.4",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2018-10-16",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","5.6",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2018-10-17",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","8.3",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2018-10-18",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","6.7",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2018-10-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2018-10-20",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","5.0",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2018-10-21",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","3.9",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2018-10-22",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2018-10-23",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","6.7",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2018-10-24",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","6.7",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-10-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","7.8",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2018-10-26",,,,,"49.5",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","8.3",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2018-10-27",,,,,"7.4",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","3.3",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-10-28",,,,,"47.5",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","3.3",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-10-29",,,,,"23.6",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","5.0",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2018-10-30",,,,,"18.5",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","5.0",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2018-10-31",,,,,"11.9",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2018-11-01",,,,,"22.4",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","6.1",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2018-11-02",,,,,"30.7",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","9.4",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2018-11-03",,,,,"8.4",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","7.8",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2018-11-04",,,,,"53.1",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","9.4",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2018-11-05",,,,,"21.6",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","6.7",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2018-11-06",,,,,"9.7",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","5.0",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2018-11-07",,,,,"17.5",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","2.8",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-11-08",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","5.6",",,7","-0.6",",,7","-0.6",",,7,0800",,,,,,
"USC00451233","2018-11-09",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","2.2",",,7","-0.6",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2018-11-10",,,,,"4.1",",,7,0800","0.0",",,7,","0.0",",,7,","3.9",",,7","0.0",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2018-11-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","3.9",",,7","-1.1",",,7","-0.6",",,7,0800",,,,,,
"USC00451233","2018-11-12",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","6.1",",,7","-0.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2018-11-13",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","8.9",",,7","3.3",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2018-11-14",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","3.9",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2018-11-15",,,,,"8.4",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2018-11-16",,,,,"7.1",",,7,0800","0.0",",,7,","0.0",",,7,","8.9",",,7","6.7",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2018-11-17",,,,,"1.8",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","1.7",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-11-18",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","3.3",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2018-11-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","3.9",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2018-11-20",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","6.7",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2018-11-21",,,,,"1.3",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","5.6",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2018-11-22",,,,,"12.7",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","2.8",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-11-23",,,,,"43.4",",,7,0800","0.0",",,7,","0.0",",,7,","5.6",",,7","2.8",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-11-24",,,,,"28.4",",,7,0800","8.0",",,7,","0.0",",,7,","4.4",",,7","-0.6",",,7","1.1",",,7,0800",,,,,,
"USC00451233","2018-11-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","3.3",",,7","-0.6",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2018-11-26",,,,,"2.5",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","-0.6",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2018-11-27",,,,,"48.5",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","4.4",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2018-11-28",,,,,"20.1",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","4.4",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2018-11-29",,,,,"3.0",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","2.2",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2018-11-30",,,,,"2.5",",,7,0800","0.0",",,7,","0.0",",,7,","5.0",",,7","1.7",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-12-01",,,,,"11.2",",,7,0800","0.0",",,7,","0.0",",,7,","4.4",",,7","1.7",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2018-12-02",,,,,"1.5",",,7,0800","0.0",",,7,","0.0",",,7,","2.8",",,7","0.0",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2018-12-03",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","3.9",",,7","-1.7",",,7","-1.7",",,7,0800",,,,,,
"USC00451233","2018-12-04",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","1.1",",,7","-1.7",",,7","0.6",",,7,0800",,,,,,
"USC00451233","2018-12-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","2.2",",,7","-1.7",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2018-12-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","1.7",",,7","-1.1",",,7","-0.6",",,7,0800",,,,,,
"USC00451233","2018-12-07",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","0.6",",,7","-1.1",",,7","-0.6",",,7,0800",,,,,,
"USC00451233","2018-12-08",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","1.1",",,7","-0.6",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2018-12-09",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","5.0",",,7","0.0",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-12-10",,,,,"49.5",",,7,0800","0.0",",,7,","0.0",",,7,","3.9",",,7","0.0",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2018-12-11",,,,,"12.2",",,7,0800","0.0",",,7,","0.0",",,7,","3.3",",,7","1.1",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2018-12-12",,,,,"39.6",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","2.2",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2018-12-13",,,,,"18.0",",,7,0800","0.0",",,7,","0.0",",,7,","5.6",",,7","1.7",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2018-12-14",,,,,"7.4",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","2.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-12-15",,,,,"4.8",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","1.7",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2018-12-16",,,,,"10.2",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","1.7",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2018-12-17",,,,,"11.9",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","2.8",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-12-18",,,,,"47.8",",,7,0800","0.0",",,7,","0.0",",,7,","5.6",",,7","3.3",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-12-19",,,,,"14.7",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","3.3",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2018-12-20",,,,,"1.5",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","3.3",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2018-12-21",,,,,"14.2",",,7,0800","0.0",",,7,","0.0",",,7,","8.9",",,7","-0.6",",,7","-0.6",",,7,0800",,,,,,
"USC00451233","2018-12-22",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","3.3",",,7","-1.1",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2018-12-23",,,,,"8.4",",,7,0800","0.0",",,7,","0.0",",,7,","4.4",",,7","0.0",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2018-12-24",,,,,"20.3",",,7,0800","0.0",",,7,","0.0",",,7,","2.8",",,7","0.6",",,7","1.1",",,7,0800",,,,,,
"USC00451233","2018-12-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","1.7",",,7","-1.7",",,7","-1.1",",,7,0800",,,,,,
"USC00451233","2018-12-26",,,,,"0.5",",,7,0800","3.0",",,7,","0.0",",,7,","1.7",",,7","-1.7",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2018-12-27",,,,,"11.7",",,7,0800","30.0",",,7,","25.0",",,7,","0.6",",,7","-0.6",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2018-12-28",,,,,"0.5",",,7,0800","0.0",",,7,","25.0",",,7,","2.2",",,7","-0.6",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2018-12-29",,,,,"38.1",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","0.0",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2018-12-30",,,,,"74.4",",,7,0800","10.0",",,7,","0.0",",,7,","8.3",",,7","-0.6",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2018-12-31",,,,,"2.3",",,7,0800","0.0",",,7,","0.0",",,7,","2.2",",,7","-2.2",",,7","-2.2",",,7,0800",,,,,,
"USC00451233","2019-01-01",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","-1.1",",,7","-2.2",",,7","-1.7",",,7,0800",,,,,,
"USC00451233","2019-01-02",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","1.1",",,7","-1.7",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2019-01-03",,,,,"18.8",",,7,0800","0.0",",,7,","0.0",",,7,","4.4",",,7","0.0",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2019-01-04",,,,,"30.5",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","4.4",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2019-01-05",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","1.7",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2019-01-06",,,,,"2.5",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","1.7",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2019-01-07",,,,,"16.3",",,7,0800","71.0",",,7,","76.0",",,7,","5.6",",,7","0.0",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2019-01-08",,,,,"1.5",",,7,0800","0.0",",,7,","76.0",",,7,","2.8",",,7","-1.7",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2019-01-09",,,,,"4.3",",,7,0800","0.0",",,7,","0.0",",,7,","5.6",",,7","-0.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2019-01-10",,,,,"19.1",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","3.3",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2019-01-11",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","3.3",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2019-01-12",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","6.7",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2019-01-13",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2019-01-14",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","5.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2019-01-15",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","1.7",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2019-01-16",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","8.9",",,7","3.3",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2019-01-17",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","6.1",",,7","3.3",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2019-01-18",,,,,"14.7",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","2.8",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2019-01-19",,,,,"23.1",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","2.8",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2019-01-20",,,,,"4.6",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","1.1",",,7","1.1",",,7,0800",,,,,,
"USC00451233","2019-01-21",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","2.8",",,7","0.0",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2019-01-22",,,,,"2.3",",,7,0800","0.0",",,7,","0.0",",,7,","2.2",",,7","-1.1",",,7","0.6",",,7,0800",,,,,,
"USC00451233","2019-01-23",,,,,"60.5",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","0.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2019-01-24",,,,,"20.3",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","3.9",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2019-01-25",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","4.4",",,7","2.2",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2019-01-26",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","3.9",",,7","0.0",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2019-01-27",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","4.4",",,7","0.0",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2019-01-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","5.6",",,7","-1.1",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2019-01-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","4.4",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2019-01-30",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","1.7",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2019-01-31",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","1.7",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2019-02-01",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","2.8",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2019-02-02",,,,,"47.0",",,7,0800","0.0",",,7,","0.0",",,7,","6.1",",,7","2.8",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2019-02-03",,,,,"1.8",",,7,0800","0.0",",,7,","0.0",",,7,","5.6",",,7","0.0",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2019-02-04",,,,,"14.5",",,7,0800","203.0",",,7,","203.0",",,7,","1.1",",,7","-6.1",",,7","-6.1",",,7,0800",,,,,,
"USC00451233","2019-02-05",,,,,"2.3",",,7,0800","28.0",",,7,","178.0",",,7,","-6.1",",,7","-9.4",",,7","-9.4",",,7,0800",,,,,,
"USC00451233","2019-02-06",,,,,"0.0",",,7,0800","0.0",",,7,","178.0",",,7,","-4.4",",,7","-9.4",",,7","-9.4",",,7,0800",,,,,,
"USC00451233","2019-02-07",,,,,"0.0",",,7,0800","0.0",",,7,","178.0",",,7,","-4.4",",,7","-9.4",",,7","-7.8",",,7,0800",,,,,,
"USC00451233","2019-02-08",,,,,"0.0",",,7,0800","0.0",",,7,","152.0",",,7,","-1.1",",,7","-7.8",",,7","-3.3",",,7,0800",,,,,,
"USC00451233","2019-02-09",,,,,"16.8",",,7,0800","183.0",",,7,","305.0",",,7,","-0.6",",,7","-5.6",",,7","-3.9",",,7,0800",,,,,,
